mass,tof (us),Combined
15.179,7.224,1.23E-06
15.1798,7.2242,7.19E-07
15.1807,7.2244,1.23E-06
15.1816,7.2246,6.16E-07
15.1825,7.2248,6.16E-07
15.1833,7.225,1.23E-06
15.1842,7.2252,5.14E-07
15.1851,7.2254,5.14E-07
15.186,7.2256,5.14E-07
15.1868,7.2258,1.34E-06
15.1877,7.226,1.13E-06
15.1886,7.2262,5.14E-07
15.1895,7.2264,9.25E-07
15.1903,7.2266,9.25E-07
15.1912,7.2268,7.19E-07
15.1921,7.227,7.19E-07
15.193,7.2272,1.03E-06
15.1938,7.2274,7.19E-07
15.1947,7.2276,1.13E-06
15.1956,7.2278,6.16E-07
15.1965,7.228,1.03E-06
15.1973,7.2282,7.19E-07
15.1982,7.2284,6.16E-07
15.1991,7.2286,6.16E-07
15.2,7.2288,9.25E-07
15.2008,7.229,3.08E-07
15.2017,7.2292,7.19E-07
15.2026,7.2294,3.08E-07
15.2035,7.2296,9.25E-07
15.2043,7.2298,8.22E-07
15.2052,7.23,5.14E-07
15.2061,7.2302,1.13E-06
15.207,7.2304,1.03E-06
15.2079,7.2306,1.13E-06
15.2087,7.2308,3.08E-07
15.2096,7.231,9.25E-07
15.2105,7.2312,5.14E-07
15.2114,7.2314,1.13E-06
15.2122,7.2316,6.16E-07
15.2131,7.2318,5.14E-07
15.214,7.232,7.19E-07
15.2149,7.2322,5.14E-07
15.2157,7.2324,5.14E-07
15.2166,7.2326,1.03E-06
15.2175,7.2328,9.25E-07
15.2184,7.233,7.19E-07
15.2192,7.2332,-3.28E-05
15.2201,7.2334,2.05E-07
15.221,7.2336,5.14E-07
15.2219,7.2338,9.25E-07
15.2227,7.234,8.22E-07
15.2236,7.2342,5.14E-07
15.2245,7.2344,1.03E-06
15.2254,7.2346,1.13E-06
15.2262,7.2348,9.25E-07
15.2271,7.235,4.11E-07
15.228,7.2352,1.03E-06
15.2289,7.2354,6.16E-07
15.2297,7.2356,8.22E-07
15.2306,7.2358,1.03E-06
15.2315,7.236,8.22E-07
15.2324,7.2362,7.19E-07
15.2333,7.2364,7.19E-07
15.2341,7.2366,7.19E-07
15.235,7.2368,1.03E-06
15.2359,7.237,8.22E-07
15.2368,7.2372,7.19E-07
15.2376,7.2374,8.22E-07
15.2385,7.2376,1.13E-06
15.2394,7.2378,1.03E-06
15.2403,7.238,8.22E-07
15.2411,7.2382,8.22E-07
15.242,7.2384,3.08E-07
15.2429,7.2386,1.34E-06
15.2438,7.2388,4.11E-07
15.2446,7.239,2.05E-07
15.2455,7.2392,1.13E-06
15.2464,7.2394,7.19E-07
15.2473,7.2396,5.14E-07
15.2482,7.2398,3.08E-07
15.249,7.24,6.16E-07
15.2499,7.2402,1.13E-06
15.2508,7.2404,7.19E-07
15.2517,7.2406,1.03E-06
15.2525,7.2408,9.25E-07
15.2534,7.241,8.22E-07
15.2543,7.2412,8.22E-07
15.2552,7.2414,-3.22E-05
15.256,7.2416,5.14E-07
15.2569,7.2418,9.25E-07
15.2578,7.242,9.25E-07
15.2587,7.2422,7.19E-07
15.2595,7.2424,4.11E-07
15.2604,7.2426,6.16E-07
15.2613,7.2428,5.14E-07
15.2622,7.243,9.25E-07
15.2631,7.2432,1.54E-06
15.2639,7.2434,1.03E-06
15.2648,7.2436,1.03E-06
15.2657,7.2438,5.14E-07
15.2666,7.244,1.03E-06
15.2674,7.2442,5.14E-07
15.2683,7.2444,5.14E-07
15.2692,7.2446,1.03E-07
15.2701,7.2448,7.19E-07
15.271,7.245,1.03E-06
15.2718,7.2452,8.22E-07
15.2727,7.2454,5.14E-07
15.2736,7.2456,9.25E-07
15.2745,7.2458,5.14E-07
15.2753,7.246,8.22E-07
15.2762,7.2462,1.03E-06
15.2771,7.2464,8.22E-07
15.278,7.2466,9.25E-07
15.2788,7.2468,3.08E-07
15.2797,7.247,6.16E-07
15.2806,7.2472,7.19E-07
15.2815,7.2474,-3.28E-05
15.2824,7.2476,7.19E-07
15.2832,7.2478,8.22E-07
15.2841,7.248,7.19E-07
15.285,7.2482,9.25E-07
15.2859,7.2484,7.19E-07
15.2867,7.2486,8.22E-07
15.2876,7.2488,6.16E-07
15.2885,7.249,6.16E-07
15.2894,7.2492,4.11E-07
15.2903,7.2494,9.25E-07
15.2911,7.2496,1.13E-06
15.292,7.2498,9.25E-07
15.2929,7.25,4.11E-07
15.2938,7.2502,7.19E-07
15.2946,7.2504,5.14E-07
15.2955,7.2506,1.44E-06
15.2964,7.2508,5.14E-07
15.2973,7.251,3.08E-07
15.2982,7.2512,1.13E-06
15.299,7.2514,7.19E-07
15.2999,7.2516,6.16E-07
15.3008,7.2518,1.23E-06
15.3017,7.252,7.19E-07
15.3025,7.2522,6.16E-07
15.3034,7.2524,6.16E-07
15.3043,7.2526,1.03E-06
15.3052,7.2528,6.16E-07
15.3061,7.253,8.22E-07
15.3069,7.2532,1.13E-06
15.3078,7.2534,5.14E-07
15.3087,7.2536,7.19E-07
15.3096,7.2538,9.25E-07
15.3105,7.254,6.16E-07
15.3113,7.2542,8.22E-07
15.3122,7.2544,5.14E-07
15.3131,7.2546,7.19E-07
15.314,7.2548,5.14E-07
15.3148,7.255,1.13E-06
15.3157,7.2552,9.25E-07
15.3166,7.2554,6.16E-07
15.3175,7.2556,1.23E-06
15.3184,7.2558,6.16E-07
15.3192,7.256,1.34E-06
15.3201,7.2562,1.34E-06
15.321,7.2564,1.03E-06
15.3219,7.2566,1.34E-06
15.3228,7.2568,7.19E-07
15.3236,7.257,3.08E-07
15.3245,7.2572,4.11E-07
15.3254,7.2574,1.23E-06
15.3263,7.2576,8.22E-07
15.3271,7.2578,8.22E-07
15.328,7.258,1.44E-06
15.3289,7.2582,9.25E-07
15.3298,7.2584,9.25E-07
15.3307,7.2586,7.19E-07
15.3315,7.2588,1.13E-06
15.3324,7.259,6.16E-07
15.3333,7.2592,3.08E-07
15.3342,7.2594,8.22E-07
15.3351,7.2596,1.34E-06
15.3359,7.2598,7.19E-07
15.3368,7.26,1.03E-06
15.3377,7.2602,4.11E-07
15.3386,7.2604,1.34E-06
15.3395,7.2606,6.16E-07
15.3403,7.2608,5.14E-07
15.3412,7.261,7.19E-07
15.3421,7.2612,1.03E-06
15.343,7.2614,5.14E-07
15.3439,7.2616,5.14E-07
15.3447,7.2618,6.16E-07
15.3456,7.262,6.16E-07
15.3465,7.2622,7.19E-07
15.3474,7.2624,5.14E-07
15.3483,7.2626,1.03E-06
15.3491,7.2628,1.23E-06
15.35,7.263,6.16E-07
15.3509,7.2632,1.03E-07
15.3518,7.2634,6.16E-07
15.3526,7.2636,7.19E-07
15.3535,7.2638,5.14E-07
15.3544,7.264,9.25E-07
15.3553,7.2642,5.14E-07
15.3562,7.2644,1.23E-06
15.357,7.2646,4.11E-07
15.3579,7.2648,8.22E-07
15.3588,7.265,5.14E-07
15.3597,7.2652,-3.23E-05
15.3606,7.2654,3.08E-07
15.3614,7.2656,7.19E-07
15.3623,7.2658,1.34E-06
15.3632,7.266,7.19E-07
15.3641,7.2662,7.19E-07
15.365,7.2664,4.11E-07
15.3658,7.2666,7.19E-07
15.3667,7.2668,8.22E-07
15.3676,7.267,1.13E-06
15.3685,7.2672,2.05E-07
15.3694,7.2674,9.25E-07
15.3702,7.2676,7.19E-07
15.3711,7.2678,1.13E-06
15.372,7.268,4.11E-07
15.3729,7.2682,5.14E-07
15.3738,7.2684,6.16E-07
15.3746,7.2686,8.22E-07
15.3755,7.2688,1.13E-06
15.3764,7.269,6.16E-07
15.3773,7.2692,6.16E-07
15.3782,7.2694,7.19E-07
15.379,7.2696,8.22E-07
15.3799,7.2698,7.19E-07
15.3808,7.27,3.08E-07
15.3817,7.2702,6.16E-07
15.3826,7.2704,6.16E-07
15.3835,7.2706,8.22E-07
15.3843,7.2708,1.23E-06
15.3852,7.271,3.08E-07
15.3861,7.2712,1.34E-06
15.387,7.2714,1.03E-06
15.3879,7.2716,4.11E-07
15.3887,7.2718,1.03E-06
15.3896,7.272,8.22E-07
15.3905,7.2722,5.14E-07
15.3914,7.2724,8.22E-07
15.3923,7.2726,7.19E-07
15.3931,7.2728,1.23E-06
15.394,7.273,7.19E-07
15.3949,7.2732,7.19E-07
15.3958,7.2734,1.03E-06
15.3967,7.2736,8.22E-07
15.3975,7.2738,6.16E-07
15.3984,7.274,5.14E-07
15.3993,7.2742,1.13E-06
15.4002,7.2744,6.16E-07
15.4011,7.2746,8.22E-07
15.4019,7.2748,8.22E-07
15.4028,7.275,8.22E-07
15.4037,7.2752,3.08E-07
15.4046,7.2754,1.03E-06
15.4055,7.2756,1.13E-06
15.4064,7.2758,4.11E-07
15.4072,7.276,8.22E-07
15.4081,7.2762,8.22E-07
15.409,7.2764,1.03E-06
15.4099,7.2766,1.03E-06
15.4108,7.2768,7.19E-07
15.4116,7.277,1.03E-06
15.4125,7.2772,8.22E-07
15.4134,7.2774,9.25E-07
15.4143,7.2776,1.03E-06
15.4152,7.2778,4.11E-07
15.416,7.278,9.25E-07
15.4169,7.2782,7.19E-07
15.4178,7.2784,1.03E-06
15.4187,7.2786,9.25E-07
15.4196,7.2788,8.22E-07
15.4205,7.279,7.19E-07
15.4213,7.2792,8.22E-07
15.4222,7.2794,5.14E-07
15.4231,7.2796,1.23E-06
15.424,7.2798,9.25E-07
15.4249,7.28,1.13E-06
15.4257,7.2802,5.14E-07
15.4266,7.2804,1.13E-06
15.4275,7.2806,8.22E-07
15.4284,7.2808,9.25E-07
15.4293,7.281,7.19E-07
15.4302,7.2812,8.22E-07
15.431,7.2814,5.14E-07
15.4319,7.2816,1.23E-06
15.4328,7.2818,-3.25E-05
15.4337,7.282,7.19E-07
15.4346,7.2822,6.16E-07
15.4354,7.2824,1.03E-07
15.4363,7.2826,1.13E-06
15.4372,7.2828,7.19E-07
15.4381,7.283,5.14E-07
15.439,7.2832,5.14E-07
15.4399,7.2834,1.44E-06
15.4407,7.2836,8.22E-07
15.4416,7.2838,7.19E-07
15.4425,7.284,7.19E-07
15.4434,7.2842,1.34E-06
15.4443,7.2844,1.13E-06
15.4451,7.2846,8.22E-07
15.446,7.2848,3.08E-07
15.4469,7.285,8.22E-07
15.4478,7.2852,6.16E-07
15.4487,7.2854,8.22E-07
15.4496,7.2856,7.19E-07
15.4504,7.2858,1.03E-06
15.4513,7.286,4.11E-07
15.4522,7.2862,7.19E-07
15.4531,7.2864,6.16E-07
15.454,7.2866,6.16E-07
15.4549,7.2868,6.16E-07
15.4557,7.287,9.25E-07
15.4566,7.2872,6.16E-07
15.4575,7.2874,4.11E-07
15.4584,7.2876,4.11E-07
15.4593,7.2878,9.25E-07
15.4602,7.288,3.08E-07
15.461,7.2882,1.13E-06
15.4619,7.2884,1.13E-06
15.4628,7.2886,1.03E-06
15.4637,7.2888,8.22E-07
15.4646,7.289,6.16E-07
15.4654,7.2892,4.11E-07
15.4663,7.2894,5.14E-07
15.4672,7.2896,1.03E-06
15.4681,7.2898,5.14E-07
15.469,7.29,9.25E-07
15.4699,7.2902,5.14E-07
15.4707,7.2904,6.16E-07
15.4716,7.2906,7.19E-07
15.4725,7.2908,5.14E-07
15.4734,7.291,8.22E-07
15.4743,7.2912,5.14E-07
15.4752,7.2914,3.08E-07
15.476,7.2916,6.16E-07
15.4769,7.2918,8.22E-07
15.4778,7.292,1.13E-06
15.4787,7.2922,9.25E-07
15.4796,7.2924,-3.26E-05
15.4805,7.2926,8.22E-07
15.4813,7.2928,7.19E-07
15.4822,7.293,6.16E-07
15.4831,7.2932,2.05E-07
15.484,7.2934,1.34E-06
15.4849,7.2936,8.22E-07
15.4858,7.2938,1.44E-06
15.4866,7.294,5.14E-07
15.4875,7.2942,4.11E-07
15.4884,7.2944,6.16E-07
15.4893,7.2946,7.19E-07
15.4902,7.2948,6.16E-07
15.4911,7.295,-3.22E-05
15.4919,7.2952,6.16E-07
15.4928,7.2954,7.19E-07
15.4937,7.2956,5.14E-07
15.4946,7.2958,7.19E-07
15.4955,7.296,5.14E-07
15.4964,7.2962,7.19E-07
15.4972,7.2964,5.14E-07
15.4981,7.2966,6.16E-07
15.499,7.2968,4.11E-07
15.4999,7.297,1.03E-07
15.5008,7.2972,5.14E-07
15.5017,7.2974,3.08E-07
15.5025,7.2976,-3.29E-05
15.5034,7.2978,1.34E-06
15.5043,7.298,1.03E-06
15.5052,7.2982,8.22E-07
15.5061,7.2984,9.25E-07
15.507,7.2986,8.22E-07
15.5079,7.2988,1.13E-06
15.5087,7.299,5.14E-07
15.5096,7.2992,8.22E-07
15.5105,7.2994,9.25E-07
15.5114,7.2996,5.14E-07
15.5123,7.2998,8.22E-07
15.5132,7.3,8.22E-07
15.514,7.3002,8.22E-07
15.5149,7.3004,5.14E-07
15.5158,7.3006,7.19E-07
15.5167,7.3008,9.25E-07
15.5176,7.301,7.19E-07
15.5185,7.3012,7.19E-07
15.5193,7.3014,9.25E-07
15.5202,7.3016,6.16E-07
15.5211,7.3018,6.16E-07
15.522,7.302,6.16E-07
15.5229,7.3022,7.19E-07
15.5238,7.3024,6.16E-07
15.5247,7.3026,7.19E-07
15.5255,7.3028,1.23E-06
15.5264,7.303,1.03E-06
15.5273,7.3032,5.14E-07
15.5282,7.3034,8.22E-07
15.5291,7.3036,8.22E-07
15.53,7.3038,6.16E-07
15.5308,7.304,6.16E-07
15.5317,7.3042,6.16E-07
15.5326,7.3044,6.16E-07
15.5335,7.3046,7.19E-07
15.5344,7.3048,1.03E-06
15.5353,7.305,5.14E-07
15.5362,7.3052,4.11E-07
15.537,7.3054,7.19E-07
15.5379,7.3056,4.11E-07
15.5388,7.3058,1.13E-06
15.5397,7.306,9.25E-07
15.5406,7.3062,1.03E-06
15.5415,7.3064,7.19E-07
15.5424,7.3066,1.23E-06
15.5432,7.3068,5.14E-07
15.5441,7.307,1.13E-06
15.545,7.3072,8.22E-07
15.5459,7.3074,1.03E-06
15.5468,7.3076,5.14E-07
15.5477,7.3078,6.16E-07
15.5485,7.308,5.14E-07
15.5494,7.3082,3.08E-07
15.5503,7.3084,8.22E-07
15.5512,7.3086,5.14E-07
15.5521,7.3088,6.16E-07
15.553,7.309,7.19E-07
15.5539,7.3092,8.22E-07
15.5547,7.3094,8.22E-07
15.5556,7.3096,8.22E-07
15.5565,7.3098,9.25E-07
15.5574,7.31,8.22E-07
15.5583,7.3102,-3.24E-05
15.5592,7.3104,6.16E-07
15.5601,7.3106,1.03E-06
15.5609,7.3108,5.14E-07
15.5618,7.311,5.14E-07
15.5627,7.3112,5.14E-07
15.5636,7.3114,1.13E-06
15.5645,7.3116,8.22E-07
15.5654,7.3118,6.16E-07
15.5663,7.312,1.13E-06
15.5671,7.3122,1.03E-06
15.568,7.3124,6.16E-07
15.5689,7.3126,-3.28E-05
15.5698,7.3128,1.03E-06
15.5707,7.313,9.25E-07
15.5716,7.3132,6.16E-07
15.5725,7.3134,6.16E-07
15.5733,7.3136,8.22E-07
15.5742,7.3138,5.14E-07
15.5751,7.314,7.19E-07
15.576,7.3142,9.25E-07
15.5769,7.3144,7.19E-07
15.5778,7.3146,7.19E-07
15.5787,7.3148,8.22E-07
15.5795,7.315,6.16E-07
15.5804,7.3152,7.19E-07
15.5813,7.3154,7.19E-07
15.5822,7.3156,5.14E-07
15.5831,7.3158,8.22E-07
15.584,7.316,9.25E-07
15.5849,7.3162,9.25E-07
15.5857,7.3164,8.22E-07
15.5866,7.3166,5.14E-07
15.5875,7.3168,1.34E-06
15.5884,7.317,1.44E-06
15.5893,7.3172,1.44E-06
15.5902,7.3174,9.25E-07
15.5911,7.3176,9.25E-07
15.592,7.3178,1.03E-06
15.5928,7.318,3.08E-07
15.5937,7.3182,3.08E-07
15.5946,7.3184,5.14E-07
15.5955,7.3186,4.11E-07
15.5964,7.3188,9.25E-07
15.5973,7.319,4.11E-07
15.5982,7.3192,3.08E-07
15.599,7.3194,9.25E-07
15.5999,7.3196,7.19E-07
15.6008,7.3198,5.14E-07
15.6017,7.32,3.08E-07
15.6026,7.3202,4.11E-07
15.6035,7.3204,9.25E-07
15.6044,7.3206,2.05E-07
15.6053,7.3208,1.13E-06
15.6061,7.321,5.14E-07
15.607,7.3212,1.54E-06
15.6079,7.3214,8.22E-07
15.6088,7.3216,1.23E-06
15.6097,7.3218,7.19E-07
15.6106,7.322,4.11E-07
15.6115,7.3222,9.25E-07
15.6123,7.3224,7.19E-07
15.6132,7.3226,1.13E-06
15.6141,7.3228,5.14E-07
15.615,7.323,7.19E-07
15.6159,7.3232,8.22E-07
15.6168,7.3234,6.16E-07
15.6177,7.3236,1.03E-06
15.6186,7.3238,7.19E-07
15.6194,7.324,1.13E-06
15.6203,7.3242,7.19E-07
15.6212,7.3244,7.19E-07
15.6221,7.3246,6.16E-07
15.623,7.3248,9.25E-07
15.6239,7.325,6.16E-07
15.6248,7.3252,1.34E-06
15.6257,7.3254,1.03E-06
15.6265,7.3256,6.16E-07
15.6274,7.3258,1.03E-07
15.6283,7.326,1.03E-07
15.6292,7.3262,9.25E-07
15.6301,7.3264,9.25E-07
15.631,7.3266,8.22E-07
15.6319,7.3268,4.11E-07
15.6328,7.327,7.19E-07
15.6336,7.3272,7.19E-07
15.6345,7.3274,8.22E-07
15.6354,7.3276,1.03E-06
15.6363,7.3278,5.14E-07
15.6372,7.328,7.19E-07
15.6381,7.3282,-3.25E-05
15.639,7.3284,3.08E-07
15.6399,7.3286,1.03E-06
15.6407,7.3288,5.14E-07
15.6416,7.329,9.25E-07
15.6425,7.3292,8.22E-07
15.6434,7.3294,6.16E-07
15.6443,7.3296,4.11E-07
15.6452,7.3298,1.23E-06
15.6461,7.33,5.14E-07
15.647,7.3302,3.08E-07
15.6479,7.3304,6.16E-07
15.6487,7.3306,9.25E-07
15.6496,7.3308,8.22E-07
15.6505,7.331,7.19E-07
15.6514,7.3312,6.16E-07
15.6523,7.3314,8.22E-07
15.6532,7.3316,9.25E-07
15.6541,7.3318,6.16E-07
15.655,7.332,1.03E-06
15.6558,7.3322,9.25E-07
15.6567,7.3324,5.14E-07
15.6576,7.3326,3.08E-07
15.6585,7.3328,6.16E-07
15.6594,7.333,9.25E-07
15.6603,7.3332,6.16E-07
15.6612,7.3334,6.16E-07
15.6621,7.3336,8.22E-07
15.663,7.3338,7.19E-07
15.6638,7.334,7.19E-07
15.6647,7.3342,-3.29E-05
15.6656,7.3344,8.22E-07
15.6665,7.3346,7.19E-07
15.6674,7.3348,6.16E-07
15.6683,7.335,6.16E-07
15.6692,7.3352,7.19E-07
15.6701,7.3354,6.16E-07
15.6709,7.3356,1.03E-06
15.6718,7.3358,5.14E-07
15.6727,7.336,4.11E-07
15.6736,7.3362,1.03E-06
15.6745,7.3364,7.19E-07
15.6754,7.3366,8.22E-07
15.6763,7.3368,4.11E-07
15.6772,7.337,7.19E-07
15.6781,7.3372,7.19E-07
15.6789,7.3374,1.03E-06
15.6798,7.3376,8.22E-07
15.6807,7.3378,3.08E-07
15.6816,7.338,7.19E-07
15.6825,7.3382,1.34E-06
15.6834,7.3384,8.22E-07
15.6843,7.3386,8.22E-07
15.6852,7.3388,1.03E-06
15.6861,7.339,7.19E-07
15.6869,7.3392,4.11E-07
15.6878,7.3394,9.25E-07
15.6887,7.3396,9.25E-07
15.6896,7.3398,1.03E-06
15.6905,7.34,9.25E-07
15.6914,7.3402,4.11E-07
15.6923,7.3404,9.25E-07
15.6932,7.3406,1.03E-06
15.6941,7.3408,1.23E-06
15.695,7.341,6.16E-07
15.6958,7.3412,7.19E-07
15.6967,7.3414,1.13E-06
15.6976,7.3416,8.22E-07
15.6985,7.3418,1.34E-06
15.6994,7.342,7.19E-07
15.7003,7.3422,-3.24E-05
15.7012,7.3424,5.14E-07
15.7021,7.3426,-3.26E-05
15.703,7.3428,6.16E-07
15.7038,7.343,7.19E-07
15.7047,7.3432,5.14E-07
15.7056,7.3434,7.19E-07
15.7065,7.3436,6.16E-07
15.7074,7.3438,5.14E-07
15.7083,7.344,4.11E-07
15.7092,7.3442,7.19E-07
15.7101,7.3444,1.03E-06
15.711,7.3446,1.03E-06
15.7119,7.3448,9.25E-07
15.7127,7.345,7.19E-07
15.7136,7.3452,9.25E-07
15.7145,7.3454,-3.28E-05
15.7154,7.3456,6.16E-07
15.7163,7.3458,9.25E-07
15.7172,7.346,5.14E-07
15.7181,7.3462,2.05E-07
15.719,7.3464,4.11E-07
15.7199,7.3466,4.11E-07
15.7208,7.3468,9.25E-07
15.7216,7.347,9.25E-07
15.7225,7.3472,8.22E-07
15.7234,7.3474,8.22E-07
15.7243,7.3476,7.19E-07
15.7252,7.3478,2.05E-07
15.7261,7.348,6.16E-07
15.727,7.3482,4.11E-07
15.7279,7.3484,1.13E-06
15.7288,7.3486,6.16E-07
15.7297,7.3488,7.19E-07
15.7305,7.349,7.19E-07
15.7314,7.3492,7.19E-07
15.7323,7.3494,7.19E-07
15.7332,7.3496,5.14E-07
15.7341,7.3498,1.13E-06
15.735,7.35,9.25E-07
15.7359,7.3502,4.11E-07
15.7368,7.3504,5.14E-07
15.7377,7.3506,3.08E-07
15.7386,7.3508,1.34E-06
15.7395,7.351,6.16E-07
15.7403,7.3512,5.14E-07
15.7412,7.3514,7.19E-07
15.7421,7.3516,5.14E-07
15.743,7.3518,1.03E-06
15.7439,7.352,5.14E-07
15.7448,7.3522,7.19E-07
15.7457,7.3524,6.16E-07
15.7466,7.3526,-3.26E-05
15.7475,7.3528,6.16E-07
15.7484,7.353,6.16E-07
15.7493,7.3532,6.16E-07
15.7501,7.3534,7.19E-07
15.751,7.3536,7.19E-07
15.7519,7.3538,8.22E-07
15.7528,7.354,1.54E-06
15.7537,7.3542,3.08E-07
15.7546,7.3544,9.25E-07
15.7555,7.3546,9.25E-07
15.7564,7.3548,3.08E-07
15.7573,7.355,1.13E-06
15.7582,7.3552,5.14E-07
15.7591,7.3554,7.19E-07
15.7599,7.3556,6.16E-07
15.7608,7.3558,1.03E-06
15.7617,7.356,1.03E-06
15.7626,7.3562,8.22E-07
15.7635,7.3564,9.25E-07
15.7644,7.3566,8.22E-07
15.7653,7.3568,2.05E-07
15.7662,7.357,4.11E-07
15.7671,7.3572,5.14E-07
15.768,7.3574,5.14E-07
15.7689,7.3576,7.19E-07
15.7697,7.3578,1.03E-06
15.7706,7.358,4.11E-07
15.7715,7.3582,7.19E-07
15.7724,7.3584,1.23E-06
15.7733,7.3586,9.25E-07
15.7742,7.3588,6.16E-07
15.7751,7.359,8.22E-07
15.776,7.3592,9.25E-07
15.7769,7.3594,3.08E-07
15.7778,7.3596,1.34E-06
15.7787,7.3598,7.19E-07
15.7796,7.36,8.22E-07
15.7804,7.3602,1.03E-06
15.7813,7.3604,4.11E-07
15.7822,7.3606,3.08E-07
15.7831,7.3608,4.11E-07
15.784,7.361,7.19E-07
15.7849,7.3612,7.19E-07
15.7858,7.3614,9.25E-07
15.7867,7.3616,3.08E-07
15.7876,7.3618,1.03E-06
15.7885,7.362,1.13E-06
15.7894,7.3622,8.22E-07
15.7903,7.3624,1.23E-06
15.7912,7.3626,9.25E-07
15.792,7.3628,8.22E-07
15.7929,7.363,7.19E-07
15.7938,7.3632,-3.24E-05
15.7947,7.3634,7.19E-07
15.7956,7.3636,5.14E-07
15.7965,7.3638,5.14E-07
15.7974,7.364,1.03E-06
15.7983,7.3642,1.23E-06
15.7992,7.3644,-3.26E-05
15.8001,7.3646,5.14E-07
15.801,7.3648,9.25E-07
15.8019,7.365,9.25E-07
15.8028,7.3652,6.16E-07
15.8036,7.3654,1.03E-06
15.8045,7.3656,6.16E-07
15.8054,7.3658,5.14E-07
15.8063,7.366,9.25E-07
15.8072,7.3662,8.22E-07
15.8081,7.3664,7.19E-07
15.809,7.3666,6.16E-07
15.8099,7.3668,4.11E-07
15.8108,7.367,8.22E-07
15.8117,7.3672,8.22E-07
15.8126,7.3674,9.25E-07
15.8135,7.3676,4.11E-07
15.8144,7.3678,9.25E-07
15.8152,7.368,6.16E-07
15.8161,7.3682,5.14E-07
15.817,7.3684,4.11E-07
15.8179,7.3686,7.19E-07
15.8188,7.3688,4.11E-07
15.8197,7.369,5.14E-07
15.8206,7.3692,1.03E-06
15.8215,7.3694,8.22E-07
15.8224,7.3696,6.16E-07
15.8233,7.3698,7.19E-07
15.8242,7.37,5.14E-07
15.8251,7.3702,7.19E-07
15.826,7.3704,6.16E-07
15.8269,7.3706,1.03E-06
15.8278,7.3708,5.14E-07
15.8286,7.371,8.22E-07
15.8295,7.3712,1.03E-06
15.8304,7.3714,1.03E-06
15.8313,7.3716,6.16E-07
15.8322,7.3718,9.25E-07
15.8331,7.372,1.13E-06
15.834,7.3722,9.25E-07
15.8349,7.3724,3.08E-07
15.8358,7.3726,9.25E-07
15.8367,7.3728,6.16E-07
15.8376,7.373,1.03E-06
15.8385,7.3732,7.19E-07
15.8394,7.3734,7.19E-07
15.8403,7.3736,1.34E-06
15.8412,7.3738,5.14E-07
15.842,7.374,1.13E-06
15.8429,7.3742,6.16E-07
15.8438,7.3744,6.16E-07
15.8447,7.3746,9.25E-07
15.8456,7.3748,1.23E-06
15.8465,7.375,1.44E-06
15.8474,7.3752,8.22E-07
15.8483,7.3754,6.16E-07
15.8492,7.3756,7.19E-07
15.8501,7.3758,1.44E-06
15.851,7.376,9.25E-07
15.8519,7.3762,9.25E-07
15.8528,7.3764,5.14E-07
15.8537,7.3766,6.16E-07
15.8546,7.3768,9.25E-07
15.8554,7.377,9.25E-07
15.8563,7.3772,9.25E-07
15.8572,7.3774,9.25E-07
15.8581,7.3776,1.03E-06
15.859,7.3778,7.19E-07
15.8599,7.378,6.16E-07
15.8608,7.3782,6.16E-07
15.8617,7.3784,1.03E-06
15.8626,7.3786,1.03E-06
15.8635,7.3788,8.22E-07
15.8644,7.379,8.22E-07
15.8653,7.3792,4.11E-07
15.8662,7.3794,7.19E-07
15.8671,7.3796,5.14E-07
15.868,7.3798,5.14E-07
15.8689,7.38,1.03E-06
15.8698,7.3802,7.19E-07
15.8707,7.3804,8.22E-07
15.8715,7.3806,7.19E-07
15.8724,7.3808,9.25E-07
15.8733,7.381,7.19E-07
15.8742,7.3812,1.03E-06
15.8751,7.3814,8.22E-07
15.876,7.3816,7.19E-07
15.8769,7.3818,9.25E-07
15.8778,7.382,7.19E-07
15.8787,7.3822,7.19E-07
15.8796,7.3824,1.44E-06
15.8805,7.3826,9.25E-07
15.8814,7.3828,9.25E-07
15.8823,7.383,8.22E-07
15.8832,7.3832,5.14E-07
15.8841,7.3834,7.19E-07
15.885,7.3836,1.13E-06
15.8859,7.3838,7.19E-07
15.8868,7.384,5.14E-07
15.8876,7.3842,1.03E-06
15.8885,7.3844,7.19E-07
15.8894,7.3846,2.05E-07
15.8903,7.3848,1.03E-06
15.8912,7.385,8.22E-07
15.8921,7.3852,5.14E-07
15.893,7.3854,1.13E-06
15.8939,7.3856,1.23E-06
15.8948,7.3858,1.34E-06
15.8957,7.386,6.16E-07
15.8966,7.3862,8.22E-07
15.8975,7.3864,7.19E-07
15.8984,7.3866,6.16E-07
15.8993,7.3868,1.13E-06
15.9002,7.387,8.22E-07
15.9011,7.3872,9.25E-07
15.902,7.3874,1.03E-06
15.9029,7.3876,9.25E-07
15.9038,7.3878,8.22E-07
15.9047,7.388,9.25E-07
15.9055,7.3882,7.19E-07
15.9064,7.3884,7.19E-07
15.9073,7.3886,1.44E-06
15.9082,7.3888,1.34E-06
15.9091,7.389,6.16E-07
15.91,7.3892,1.13E-06
15.9109,7.3894,-3.23E-05
15.9118,7.3896,1.23E-06
15.9127,7.3898,9.25E-07
15.9136,7.39,1.13E-06
15.9145,7.3902,1.03E-06
15.9154,7.3904,8.22E-07
15.9163,7.3906,1.03E-06
15.9172,7.3908,1.13E-06
15.9181,7.391,1.64E-06
