mass,tof (us),Combined
26.2073,9.4024,1.17E-06
26.2085,9.4026,2.35E-06
26.2096,9.4028,7.83E-07
26.2108,9.403,0.00E+00
26.2119,9.4032,2.35E-06
26.2131,9.4034,1.57E-06
26.2142,9.4036,7.83E-07
26.2154,9.4038,7.83E-07
26.2165,9.404,7.83E-07
26.2177,9.4042,3.92E-07
26.2188,9.4044,2.35E-06
26.22,9.4046,2.74E-06
26.2211,9.4048,7.83E-07
26.2223,9.405,2.35E-06
26.2234,9.4052,1.57E-06
26.2246,9.4054,2.35E-06
26.2257,9.4056,2.74E-06
26.2269,9.4058,1.57E-06
26.228,9.406,1.57E-06
26.2292,9.4062,1.96E-06
26.2303,9.4064,1.96E-06
26.2315,9.4066,7.83E-07
26.2326,9.4068,7.83E-07
26.2338,9.407,1.17E-06
26.2349,9.4072,7.83E-07
26.2361,9.4074,1.17E-06
26.2372,9.4076,1.57E-06
26.2384,9.4078,2.35E-06
26.2395,9.408,2.35E-06
26.2407,9.4082,1.96E-06
26.2418,9.4084,1.96E-06
26.243,9.4086,1.17E-06
26.2441,9.4088,2.35E-06
26.2453,9.409,1.17E-06
26.2464,9.4092,1.57E-06
26.2476,9.4094,1.96E-06
26.2487,9.4096,7.83E-07
26.2499,9.4098,1.57E-06
26.251,9.41,1.17E-06
26.2522,9.4102,7.83E-07
26.2533,9.4104,1.57E-06
26.2545,9.4106,7.83E-07
26.2556,9.4108,1.96E-06
26.2568,9.411,1.17E-06
26.2579,9.4112,1.57E-06
26.2591,9.4114,1.17E-06
26.2602,9.4116,7.83E-07
26.2614,9.4118,1.17E-06
26.2625,9.412,1.57E-06
26.2637,9.4122,7.83E-07
26.2648,9.4124,1.96E-06
26.266,9.4126,3.92E-07
26.2671,9.4128,7.83E-07
26.2683,9.413,7.83E-07
26.2694,9.4132,7.83E-07
26.2706,9.4134,3.92E-07
26.2717,9.4136,1.57E-06
26.2729,9.4138,1.57E-06
26.274,9.414,3.92E-07
26.2752,9.4142,1.57E-06
26.2763,9.4144,7.83E-07
26.2775,9.4146,1.96E-06
26.2786,9.4148,2.35E-06
26.2798,9.415,1.17E-06
26.2809,9.4152,3.92E-07
26.2821,9.4154,1.17E-06
26.2832,9.4156,7.83E-07
26.2844,9.4158,1.17E-06
26.2855,9.416,1.17E-06
26.2867,9.4162,7.83E-07
26.2878,9.4164,1.96E-06
26.289,9.4166,1.96E-06
26.2901,9.4168,1.17E-06
26.2913,9.417,2.74E-06
26.2924,9.4172,1.57E-06
26.2936,9.4174,0.00E+00
26.2947,9.4176,2.35E-06
26.2959,9.4178,3.92E-07
26.297,9.418,3.92E-07
26.2982,9.4182,1.96E-06
26.2993,9.4184,1.17E-06
26.3005,9.4186,2.35E-06
26.3017,9.4188,7.83E-07
26.3028,9.419,1.96E-06
26.304,9.4192,1.17E-06
26.3051,9.4194,1.96E-06
26.3063,9.4196,0.00E+00
26.3074,9.4198,1.57E-06
26.3086,9.42,2.74E-06
26.3097,9.4202,1.96E-06
26.3109,9.4204,3.92E-06
26.312,9.4206,1.57E-06
26.3132,9.4208,1.17E-06
26.3143,9.421,1.17E-06
26.3155,9.4212,7.83E-07
26.3166,9.4214,1.57E-06
26.3178,9.4216,3.92E-07
26.3189,9.4218,7.83E-07
26.3201,9.422,1.96E-06
26.3212,9.4222,7.83E-07
26.3224,9.4224,1.96E-06
26.3235,9.4226,1.17E-06
26.3247,9.4228,1.17E-06
26.3258,9.423,1.17E-06
26.327,9.4232,7.83E-07
26.3281,9.4234,7.83E-07
26.3293,9.4236,3.92E-07
26.3304,9.4238,2.35E-06
26.3316,9.424,2.35E-06
26.3327,9.4242,1.57E-06
26.3339,9.4244,1.57E-06
26.335,9.4246,3.92E-07
26.3362,9.4248,1.57E-06
26.3374,9.425,1.96E-06
26.3385,9.4252,2.35E-06
26.3397,9.4254,7.83E-07
26.3408,9.4256,1.96E-06
26.342,9.4258,1.96E-06
26.3431,9.426,1.17E-06
26.3443,9.4262,3.92E-07
26.3454,9.4264,3.92E-07
26.3466,9.4266,1.57E-06
26.3477,9.4268,1.17E-06
26.3489,9.427,2.35E-06
26.35,9.4272,2.74E-06
26.3512,9.4274,7.83E-07
26.3523,9.4276,2.35E-06
26.3535,9.4278,7.83E-07
26.3546,9.428,7.83E-07
26.3558,9.4282,3.92E-07
26.3569,9.4284,1.17E-06
26.3581,9.4286,3.92E-07
26.3592,9.4288,1.57E-06
26.3604,9.429,1.17E-06
26.3616,9.4292,1.96E-06
26.3627,9.4294,3.92E-07
26.3639,9.4296,1.57E-06
26.365,9.4298,2.35E-06
26.3662,9.43,7.83E-07
26.3673,9.4302,2.74E-06
26.3685,9.4304,3.92E-07
26.3696,9.4306,7.83E-07
26.3708,9.4308,1.96E-06
26.3719,9.431,2.74E-06
26.3731,9.4312,1.96E-06
26.3742,9.4314,1.57E-06
26.3754,9.4316,1.96E-06
26.3765,9.4318,1.57E-06
26.3777,9.432,3.52E-06
26.3788,9.4322,7.83E-07
26.38,9.4324,7.83E-07
26.3812,9.4326,1.17E-06
26.3823,9.4328,2.35E-06
26.3835,9.433,0.00E+00
26.3846,9.4332,3.13E-06
26.3858,9.4334,1.17E-06
26.3869,9.4336,1.17E-06
26.3881,9.4338,7.83E-07
26.3892,9.434,1.57E-06
26.3904,9.4342,1.57E-06
26.3915,9.4344,7.83E-07
26.3927,9.4346,1.57E-06
26.3938,9.4348,7.83E-07
26.395,9.435,1.17E-06
26.3961,9.4352,1.57E-06
26.3973,9.4354,3.92E-07
26.3984,9.4356,1.57E-06
26.3996,9.4358,1.96E-06
26.4008,9.436,0.00E+00
26.4019,9.4362,1.17E-06
26.4031,9.4364,1.96E-06
26.4042,9.4366,1.57E-06
26.4054,9.4368,2.35E-06
26.4065,9.437,7.83E-07
26.4077,9.4372,7.83E-07
26.4088,9.4374,7.83E-07
26.41,9.4376,1.17E-06
26.4111,9.4378,1.17E-06
26.4123,9.438,1.17E-06
26.4134,9.4382,2.74E-06
26.4146,9.4384,1.17E-06
26.4158,9.4386,1.57E-06
26.4169,9.4388,7.83E-07
26.4181,9.439,1.57E-06
26.4192,9.4392,7.83E-07
26.4204,9.4394,1.96E-06
26.4215,9.4396,1.96E-06
26.4227,9.4398,3.92E-07
26.4238,9.44,1.57E-06
26.425,9.4402,1.57E-06
26.4261,9.4404,1.17E-06
26.4273,9.4406,1.96E-06
26.4284,9.4408,1.96E-06
26.4296,9.441,1.96E-06
26.4308,9.4412,1.17E-06
26.4319,9.4414,7.83E-07
26.4331,9.4416,7.83E-07
26.4342,9.4418,1.57E-06
26.4354,9.442,1.17E-06
26.4365,9.4422,1.17E-06
26.4377,9.4424,1.17E-06
26.4388,9.4426,1.96E-06
26.44,9.4428,1.57E-06
26.4411,9.443,2.74E-06
26.4423,9.4432,1.57E-06
26.4435,9.4434,1.57E-06
26.4446,9.4436,1.96E-06
26.4458,9.4438,2.35E-06
26.4469,9.444,1.57E-06
26.4481,9.4442,1.17E-06
26.4492,9.4444,1.17E-06
26.4504,9.4446,2.35E-06
26.4515,9.4448,1.96E-06
26.4527,9.445,2.35E-06
26.4538,9.4452,2.74E-06
26.455,9.4454,3.13E-06
26.4561,9.4456,0.00E+00
26.4573,9.4458,1.57E-06
26.4585,9.446,3.52E-06
26.4596,9.4462,1.17E-06
26.4608,9.4464,1.17E-06
26.4619,9.4466,1.17E-06
26.4631,9.4468,5.09E-06
26.4642,9.447,0.00E+00
26.4654,9.4472,1.17E-06
26.4665,9.4474,3.92E-07
26.4677,9.4476,1.17E-06
26.4689,9.4478,1.17E-06
26.47,9.448,2.74E-06
26.4712,9.4482,7.83E-07
26.4723,9.4484,1.57E-06
26.4735,9.4486,1.17E-06
26.4746,9.4488,3.92E-07
26.4758,9.449,1.96E-06
26.4769,9.4492,1.96E-06
26.4781,9.4494,2.35E-06
26.4792,9.4496,1.57E-06
26.4804,9.4498,0.00E+00
26.4816,9.45,1.96E-06
26.4827,9.4502,1.17E-06
26.4839,9.4504,3.52E-06
26.485,9.4506,1.17E-06
26.4862,9.4508,3.13E-06
26.4873,9.451,3.92E-07
26.4885,9.4512,1.17E-06
26.4896,9.4514,1.17E-06
26.4908,9.4516,1.96E-06
26.492,9.4518,3.13E-06
26.4931,9.452,3.92E-07
26.4943,9.4522,3.92E-07
26.4954,9.4524,1.57E-06
26.4966,9.4526,1.57E-06
26.4977,9.4528,2.35E-06
26.4989,9.453,1.96E-06
26.5,9.4532,7.83E-07
26.5012,9.4534,7.83E-07
26.5024,9.4536,3.13E-06
26.5035,9.4538,2.35E-06
26.5047,9.454,3.13E-06
26.5058,9.4542,3.13E-06
26.507,9.4544,2.35E-06
26.5081,9.4546,1.57E-06
26.5093,9.4548,1.96E-06
26.5104,9.455,7.83E-07
26.5116,9.4552,1.96E-06
26.5128,9.4554,2.35E-06
26.5139,9.4556,1.57E-06
26.5151,9.4558,1.17E-06
26.5162,9.456,1.17E-06
26.5174,9.4562,3.52E-06
26.5185,9.4564,2.35E-06
26.5197,9.4566,3.92E-07
26.5209,9.4568,3.52E-06
26.522,9.457,1.96E-06
26.5232,9.4572,7.83E-07
26.5243,9.4574,1.96E-06
26.5255,9.4576,1.57E-06
26.5266,9.4578,1.57E-06
26.5278,9.458,3.13E-06
26.5289,9.4582,1.17E-06
26.5301,9.4584,2.35E-06
26.5313,9.4586,1.57E-06
26.5324,9.4588,1.96E-06
26.5336,9.459,3.92E-07
26.5347,9.4592,3.92E-07
26.5359,9.4594,1.17E-06
26.537,9.4596,7.83E-07
26.5382,9.4598,1.96E-06
26.5394,9.46,1.96E-06
26.5405,9.4602,7.83E-07
26.5417,9.4604,1.57E-06
26.5428,9.4606,3.92E-07
26.544,9.4608,1.17E-06
26.5451,9.461,3.92E-07
26.5463,9.4612,1.57E-06
26.5474,9.4614,1.57E-06
26.5486,9.4616,2.35E-06
26.5498,9.4618,1.57E-06
26.5509,9.462,1.17E-06
26.5521,9.4622,1.17E-06
26.5532,9.4624,7.83E-07
26.5544,9.4626,7.83E-07
26.5555,9.4628,3.92E-06
26.5567,9.463,1.96E-06
26.5579,9.4632,7.83E-07
26.559,9.4634,1.96E-06
26.5602,9.4636,2.74E-06
26.5613,9.4638,1.57E-06
26.5625,9.464,1.57E-06
26.5636,9.4642,2.35E-06
26.5648,9.4644,1.57E-06
26.566,9.4646,3.92E-07
26.5671,9.4648,1.17E-06
26.5683,9.465,2.35E-06
26.5694,9.4652,1.96E-06
26.5706,9.4654,7.83E-07
26.5717,9.4656,1.17E-06
26.5729,9.4658,1.57E-06
26.5741,9.466,1.96E-06
26.5752,9.4662,2.35E-06
26.5764,9.4664,2.35E-06
26.5775,9.4666,2.74E-06
26.5787,9.4668,1.96E-06
26.5798,9.467,7.83E-07
26.581,9.4672,1.57E-06
26.5822,9.4674,1.57E-06
26.5833,9.4676,1.96E-06
26.5845,9.4678,1.57E-06
26.5856,9.468,1.96E-06
26.5868,9.4682,1.96E-06
26.5879,9.4684,7.83E-07
26.5891,9.4686,2.74E-06
26.5903,9.4688,1.57E-06
26.5914,9.469,3.92E-07
26.5926,9.4692,7.83E-07
26.5937,9.4694,1.17E-06
26.5949,9.4696,7.83E-07
26.596,9.4698,3.13E-06
26.5972,9.47,1.17E-06
26.5984,9.4702,1.57E-06
26.5995,9.4704,1.57E-06
26.6007,9.4706,7.83E-07
26.6018,9.4708,1.96E-06
26.603,9.471,1.96E-06
26.6042,9.4712,1.96E-06
26.6053,9.4714,2.35E-06
26.6065,9.4716,1.17E-06
26.6076,9.4718,2.35E-06
26.6088,9.472,3.13E-06
26.6099,9.4722,1.96E-06
26.6111,9.4724,2.74E-06
26.6123,9.4726,1.96E-06
26.6134,9.4728,3.13E-06
26.6146,9.473,1.96E-06
26.6157,9.4732,1.17E-06
26.6169,9.4734,7.83E-07
26.618,9.4736,1.17E-06
26.6192,9.4738,2.35E-06
26.6204,9.474,1.96E-06
26.6215,9.4742,1.57E-06
26.6227,9.4744,1.96E-06
26.6238,9.4746,1.17E-06
26.625,9.4748,1.17E-06
26.6262,9.475,3.52E-06
26.6273,9.4752,2.35E-06
26.6285,9.4754,2.35E-06
26.6296,9.4756,1.57E-06
26.6308,9.4758,1.96E-06
26.6319,9.476,1.17E-06
26.6331,9.4762,1.17E-06
26.6343,9.4764,2.35E-06
26.6354,9.4766,7.83E-07
26.6366,9.4768,1.96E-06
26.6377,9.477,1.57E-06
26.6389,9.4772,2.35E-06
26.6401,9.4774,1.57E-06
26.6412,9.4776,1.17E-06
26.6424,9.4778,1.17E-06
26.6435,9.478,1.57E-06
26.6447,9.4782,3.92E-06
26.6459,9.4784,1.96E-06
26.647,9.4786,7.83E-07
26.6482,9.4788,1.96E-06
26.6493,9.479,1.57E-06
26.6505,9.4792,1.17E-06
26.6516,9.4794,1.96E-06
26.6528,9.4796,7.83E-07
26.654,9.4798,1.17E-06
26.6551,9.48,7.83E-07
26.6563,9.4802,1.96E-06
26.6574,9.4804,1.17E-06
26.6586,9.4806,2.35E-06
26.6598,9.4808,1.57E-06
26.6609,9.481,1.57E-06
26.6621,9.4812,2.74E-06
26.6632,9.4814,2.35E-06
26.6644,9.4816,2.35E-06
26.6656,9.4818,3.92E-07
26.6667,9.482,2.35E-06
26.6679,9.4822,3.92E-07
26.669,9.4824,3.92E-07
26.6702,9.4826,1.57E-06
26.6714,9.4828,1.17E-06
26.6725,9.483,7.83E-07
26.6737,9.4832,7.83E-07
26.6748,9.4834,1.96E-06
26.676,9.4836,1.96E-06
26.6772,9.4838,1.57E-06
26.6783,9.484,1.96E-06
26.6795,9.4842,2.35E-06
26.6806,9.4844,3.92E-06
26.6818,9.4846,3.52E-06
26.6829,9.4848,3.13E-06
26.6841,9.485,2.74E-06
26.6853,9.4852,2.74E-06
26.6864,9.4854,3.52E-06
26.6876,9.4856,7.83E-07
26.6887,9.4858,1.96E-06
26.6899,9.486,1.17E-06
26.6911,9.4862,7.83E-07
26.6922,9.4864,1.17E-06
26.6934,9.4866,1.96E-06
26.6945,9.4868,1.57E-06
26.6957,9.487,2.35E-06
26.6969,9.4872,2.35E-06
26.698,9.4874,3.92E-06
26.6992,9.4876,1.17E-06
26.7003,9.4878,3.13E-06
26.7015,9.488,1.96E-06
26.7027,9.4882,1.57E-06
26.7038,9.4884,2.35E-06
26.705,9.4886,1.17E-06
26.7061,9.4888,1.96E-06
26.7073,9.489,2.35E-06
26.7085,9.4892,2.35E-06
26.7096,9.4894,7.83E-07
26.7108,9.4896,7.83E-07
26.7119,9.4898,1.57E-06
26.7131,9.49,1.17E-06
26.7143,9.4902,1.17E-06
26.7154,9.4904,7.83E-07
26.7166,9.4906,3.13E-06
26.7177,9.4908,1.57E-06
26.7189,9.491,1.17E-06
26.7201,9.4912,3.13E-06
26.7212,9.4914,2.35E-06
26.7224,9.4916,1.96E-06
26.7235,9.4918,3.13E-06
26.7247,9.492,3.92E-07
26.7259,9.4922,1.57E-06
26.727,9.4924,2.35E-06
26.7282,9.4926,0.00E+00
26.7294,9.4928,1.17E-06
26.7305,9.493,1.57E-06
26.7317,9.4932,2.35E-06
26.7328,9.4934,1.17E-06
26.734,9.4936,2.35E-06
26.7352,9.4938,1.96E-06
26.7363,9.494,3.92E-07
26.7375,9.4942,3.92E-07
26.7386,9.4944,1.96E-06
26.7398,9.4946,1.96E-06
26.741,9.4948,3.13E-06
26.7421,9.495,2.35E-06
26.7433,9.4952,2.74E-06
26.7444,9.4954,1.57E-06
26.7456,9.4956,7.83E-07
26.7468,9.4958,3.52E-06
26.7479,9.496,1.57E-06
26.7491,9.4962,7.83E-07
26.7502,9.4964,3.13E-06
26.7514,9.4966,0.00E+00
26.7526,9.4968,2.35E-06
26.7537,9.497,7.83E-07
26.7549,9.4972,1.96E-06
26.7561,9.4974,1.57E-06
26.7572,9.4976,3.92E-06
26.7584,9.4978,1.57E-06
26.7595,9.498,3.13E-06
26.7607,9.4982,1.57E-06
26.7619,9.4984,3.92E-07
26.763,9.4986,2.74E-06
26.7642,9.4988,1.96E-06
26.7653,9.499,1.96E-06
26.7665,9.4992,1.96E-06
26.7677,9.4994,1.57E-06
26.7688,9.4996,7.83E-07
26.77,9.4998,7.83E-07
26.7712,9.5,2.74E-06
26.7723,9.5002,1.96E-06
26.7735,9.5004,1.57E-06
26.7746,9.5006,2.35E-06
26.7758,9.5008,1.96E-06
26.777,9.501,1.17E-06
26.7781,9.5012,3.13E-06
26.7793,9.5014,3.92E-07
26.7804,9.5016,3.92E-06
26.7816,9.5018,1.96E-06
26.7828,9.502,2.35E-06
26.7839,9.5022,1.57E-06
26.7851,9.5024,2.35E-06
26.7863,9.5026,1.17E-06
26.7874,9.5028,1.96E-06
26.7886,9.503,3.92E-07
26.7897,9.5032,7.83E-07
26.7909,9.5034,1.17E-06
26.7921,9.5036,1.96E-06
26.7932,9.5038,3.13E-06
26.7944,9.504,1.57E-06
26.7955,9.5042,7.83E-07
26.7967,9.5044,1.96E-06
26.7979,9.5046,2.74E-06
26.799,9.5048,1.57E-06
26.8002,9.505,2.74E-06
26.8014,9.5052,1.17E-06
26.8025,9.5054,2.74E-06
26.8037,9.5056,1.96E-06
26.8048,9.5058,3.13E-06
26.806,9.506,1.96E-06
26.8072,9.5062,1.96E-06
26.8083,9.5064,3.92E-07
26.8095,9.5066,1.96E-06
26.8107,9.5068,7.83E-07
26.8118,9.507,1.17E-06
26.813,9.5072,1.57E-06
26.8141,9.5074,7.83E-07
26.8153,9.5076,1.57E-06
26.8165,9.5078,7.83E-07
26.8176,9.508,2.35E-06
26.8188,9.5082,1.17E-06
26.82,9.5084,3.52E-06
26.8211,9.5086,2.35E-06
26.8223,9.5088,2.35E-06
26.8234,9.509,2.35E-06
26.8246,9.5092,2.35E-06
26.8258,9.5094,1.96E-06
26.8269,9.5096,2.74E-06
26.8281,9.5098,2.74E-06
26.8293,9.51,3.13E-06
26.8304,9.5102,1.96E-06
26.8316,9.5104,1.17E-06
26.8327,9.5106,1.96E-06
26.8339,9.5108,1.96E-06
26.8351,9.511,7.83E-07
26.8362,9.5112,3.52E-06
26.8374,9.5114,3.92E-07
26.8386,9.5116,3.92E-06
26.8397,9.5118,1.96E-06
26.8409,9.512,1.96E-06
26.842,9.5122,1.57E-06
26.8432,9.5124,1.96E-06
26.8444,9.5126,3.13E-06
26.8455,9.5128,1.57E-06
26.8467,9.513,3.52E-06
26.8479,9.5132,1.96E-06
26.849,9.5134,1.96E-06
26.8502,9.5136,2.35E-06
26.8514,9.5138,2.35E-06
26.8525,9.514,1.96E-06
26.8537,9.5142,1.96E-06
26.8548,9.5144,1.17E-06
26.856,9.5146,1.17E-06
26.8572,9.5148,3.13E-06
26.8583,9.515,1.17E-06
26.8595,9.5152,1.57E-06
26.8607,9.5154,7.83E-07
26.8618,9.5156,1.17E-06
26.863,9.5158,3.92E-07
26.8642,9.516,1.57E-06
26.8653,9.5162,2.74E-06
26.8665,9.5164,7.83E-07
26.8676,9.5166,1.57E-06
26.8688,9.5168,1.17E-06
26.87,9.517,3.13E-06
26.8711,9.5172,3.13E-06
26.8723,9.5174,3.52E-06
26.8735,9.5176,1.17E-06
26.8746,9.5178,2.35E-06
26.8758,9.518,1.57E-06
26.877,9.5182,1.96E-06
26.8781,9.5184,1.96E-06
26.8793,9.5186,2.74E-06
26.8804,9.5188,1.17E-06
26.8816,9.519,3.52E-06
26.8828,9.5192,2.74E-06
26.8839,9.5194,2.35E-06
26.8851,9.5196,2.74E-06
26.8863,9.5198,2.35E-06
26.8874,9.52,1.57E-06
26.8886,9.5202,2.74E-06
26.8898,9.5204,2.35E-06
26.8909,9.5206,3.52E-06
26.8921,9.5208,1.96E-06
26.8932,9.521,1.17E-06
26.8944,9.5212,1.96E-06
26.8956,9.5214,1.57E-06
26.8967,9.5216,3.13E-06
26.8979,9.5218,2.35E-06
26.8991,9.522,1.96E-06
26.9002,9.5222,7.83E-07
26.9014,9.5224,7.83E-07
26.9026,9.5226,1.57E-06
26.9037,9.5228,1.96E-06
26.9049,9.523,2.74E-06
26.9061,9.5232,1.57E-06
26.9072,9.5234,2.35E-06
26.9084,9.5236,7.83E-07
26.9095,9.5238,1.57E-06
26.9107,9.524,1.57E-06
26.9119,9.5242,2.74E-06
26.913,9.5244,3.52E-06
26.9142,9.5246,7.83E-07
26.9154,9.5248,1.57E-06
26.9165,9.525,3.92E-06
26.9177,9.5252,1.57E-06
26.9189,9.5254,1.17E-06
26.92,9.5256,2.35E-06
26.9212,9.5258,3.13E-06
26.9224,9.526,3.13E-06
26.9235,9.5262,7.83E-07
26.9247,9.5264,1.96E-06
26.9259,9.5266,1.96E-06
26.927,9.5268,7.83E-07
26.9282,9.527,3.52E-06
26.9293,9.5272,2.35E-06
26.9305,9.5274,1.17E-06
26.9317,9.5276,2.35E-06
26.9328,9.5278,1.57E-06
26.934,9.528,2.35E-06
26.9352,9.5282,1.57E-06
26.9363,9.5284,1.96E-06
26.9375,9.5286,3.92E-07
26.9387,9.5288,2.35E-06
26.9398,9.529,1.17E-06
26.941,9.5292,3.13E-06
26.9422,9.5294,3.92E-06
26.9433,9.5296,3.92E-07
26.9445,9.5298,2.35E-06
26.9457,9.53,1.17E-06
26.9468,9.5302,3.52E-06
26.948,9.5304,3.92E-06
26.9492,9.5306,7.83E-07
26.9503,9.5308,1.96E-06
26.9515,9.531,3.52E-06
26.9527,9.5312,2.35E-06
26.9538,9.5314,1.96E-06
26.955,9.5316,1.96E-06
26.9561,9.5318,1.96E-06
26.9573,9.532,1.57E-06
26.9585,9.5322,1.17E-06
26.9596,9.5324,1.17E-06
26.9608,9.5326,1.17E-06
26.962,9.5328,2.74E-06
26.9631,9.533,1.17E-06
26.9643,9.5332,1.96E-06
26.9655,9.5334,1.17E-06
26.9666,9.5336,3.92E-06
26.9678,9.5338,1.57E-06
26.969,9.534,3.92E-07
26.9701,9.5342,3.13E-06
26.9713,9.5344,3.13E-06
26.9725,9.5346,2.35E-06
26.9736,9.5348,1.96E-06
26.9748,9.535,1.17E-06
26.976,9.5352,1.17E-06
26.9771,9.5354,3.92E-06
26.9783,9.5356,2.35E-06
26.9795,9.5358,7.83E-07
26.9806,9.536,2.74E-06
26.9818,9.5362,7.83E-07
26.983,9.5364,1.17E-06
26.9841,9.5366,3.13E-06
26.9853,9.5368,2.74E-06
26.9865,9.537,1.17E-06
26.9876,9.5372,3.13E-06
26.9888,9.5374,1.17E-06
26.99,9.5376,1.57E-06
26.9911,9.5378,0.00E+00
26.9923,9.538,1.96E-06
26.9935,9.5382,2.74E-06
26.9946,9.5384,2.35E-06
26.9958,9.5386,2.35E-06
26.997,9.5388,3.13E-06
26.9981,9.539,2.74E-06
26.9993,9.5392,2.35E-06
27.0005,9.5394,3.92E-06
27.0016,9.5396,3.92E-07
27.0028,9.5398,3.13E-06
27.004,9.54,1.57E-06
27.0051,9.5402,1.96E-06
27.0063,9.5404,1.96E-06
27.0075,9.5406,2.35E-06
27.0086,9.5408,1.96E-06
27.0098,9.541,1.96E-06
27.011,9.5412,7.83E-07
27.0121,9.5414,1.96E-06
27.0133,9.5416,3.92E-06
27.0145,9.5418,3.13E-06
27.0156,9.542,1.96E-06
27.0168,9.5422,1.96E-06
27.018,9.5424,5.09E-06
27.0191,9.5426,2.35E-06
27.0203,9.5428,4.31E-06
27.0215,9.543,3.13E-06
27.0226,9.5432,2.35E-06
27.0238,9.5434,3.52E-06
27.025,9.5436,4.31E-06
27.0261,9.5438,2.74E-06
27.0273,9.544,2.35E-06
27.0285,9.5442,1.96E-06
27.0296,9.5444,3.13E-06
27.0308,9.5446,2.74E-06
27.032,9.5448,5.09E-06
27.0331,9.545,1.57E-06
27.0343,9.5452,3.92E-06
27.0355,9.5454,4.31E-06
27.0366,9.5456,3.52E-06
27.0378,9.5458,3.52E-06
27.039,9.546,4.70E-06
27.0401,9.5462,3.52E-06
27.0413,9.5464,6.66E-06
27.0425,9.5466,7.05E-06
27.0436,9.5468,5.87E-06
27.0448,9.547,7.05E-06
27.046,9.5472,5.48E-06
27.0471,9.5474,4.31E-06
27.0483,9.5476,4.70E-06
27.0495,9.5478,4.70E-06
27.0506,9.548,6.27E-06
27.0518,9.5482,5.87E-06
27.053,9.5484,7.44E-06
27.0541,9.5486,2.35E-06
27.0553,9.5488,5.48E-06
27.0565,9.549,5.48E-06
27.0576,9.5492,3.52E-06
27.0588,9.5494,2.35E-06
27.06,9.5496,5.48E-06
27.0611,9.5498,2.74E-06
27.0623,9.55,3.13E-06
27.0635,9.5502,1.57E-06
27.0647,9.5504,3.52E-06
27.0658,9.5506,2.74E-06
27.067,9.5508,1.96E-06
27.0682,9.551,3.92E-06
27.0693,9.5512,1.57E-06
27.0705,9.5514,2.35E-06
27.0717,9.5516,4.31E-06
27.0728,9.5518,4.31E-06
27.074,9.552,7.83E-07
27.0752,9.5522,3.13E-06
27.0763,9.5524,2.35E-06
27.0775,9.5526,1.57E-06
27.0787,9.5528,3.13E-06
27.0798,9.553,1.96E-06
27.081,9.5532,1.96E-06
27.0822,9.5534,1.17E-06
27.0833,9.5536,3.13E-06
27.0845,9.5538,7.83E-07
27.0857,9.554,1.57E-06
27.0868,9.5542,2.35E-06
27.088,9.5544,1.57E-06
27.0892,9.5546,3.13E-06
27.0904,9.5548,7.83E-07
27.0915,9.555,1.96E-06
27.0927,9.5552,1.96E-06
27.0939,9.5554,2.35E-06
27.095,9.5556,1.57E-06
27.0962,9.5558,1.57E-06
27.0974,9.556,1.57E-06
27.0985,9.5562,2.35E-06
27.0997,9.5564,1.57E-06
27.1009,9.5566,2.35E-06
27.102,9.5568,7.83E-07
27.1032,9.557,1.57E-06
27.1044,9.5572,1.96E-06
27.1055,9.5574,1.57E-06
27.1067,9.5576,1.57E-06
27.1079,9.5578,1.57E-06
27.109,9.558,1.96E-06
27.1102,9.5582,7.83E-07
27.1114,9.5584,1.96E-06
27.1126,9.5586,3.13E-06
27.1137,9.5588,1.57E-06
27.1149,9.559,1.96E-06
27.1161,9.5592,2.35E-06
27.1172,9.5594,3.92E-07
27.1184,9.5596,2.35E-06
27.1196,9.5598,1.17E-06
27.1207,9.56,2.74E-06
27.1219,9.5602,1.57E-06
27.1231,9.5604,2.35E-06
27.1242,9.5606,7.83E-07
27.1254,9.5608,1.17E-06
27.1266,9.561,7.83E-07
27.1278,9.5612,3.92E-07
27.1289,9.5614,1.17E-06
27.1301,9.5616,1.96E-06
27.1313,9.5618,2.35E-06
27.1324,9.562,1.17E-06
27.1336,9.5622,1.57E-06
27.1348,9.5624,1.17E-06
27.1359,9.5626,3.92E-07
27.1371,9.5628,7.83E-07
27.1383,9.563,2.35E-06
27.1394,9.5632,1.17E-06
27.1406,9.5634,2.35E-06
27.1418,9.5636,7.83E-07
27.143,9.5638,2.35E-06
27.1441,9.564,2.74E-06
27.1453,9.5642,3.52E-06
27.1465,9.5644,3.13E-06
27.1476,9.5646,3.92E-07
27.1488,9.5648,3.13E-06
27.15,9.565,7.83E-07
27.1511,9.5652,2.35E-06
27.1523,9.5654,1.96E-06
27.1535,9.5656,1.17E-06
27.1547,9.5658,7.83E-07
27.1558,9.566,2.74E-06
27.157,9.5662,1.96E-06
27.1582,9.5664,1.17E-06
27.1593,9.5666,3.13E-06
27.1605,9.5668,1.17E-06
27.1617,9.567,2.35E-06
27.1628,9.5672,1.57E-06
27.164,9.5674,2.35E-06
27.1652,9.5676,1.57E-06
27.1664,9.5678,2.35E-06
27.1675,9.568,2.35E-06
27.1687,9.5682,2.74E-06
27.1699,9.5684,7.83E-07
27.171,9.5686,1.17E-06
27.1722,9.5688,3.92E-07
27.1734,9.569,1.96E-06
27.1745,9.5692,1.96E-06
27.1757,9.5694,2.35E-06
27.1769,9.5696,1.17E-06
27.1781,9.5698,2.35E-06
